Region,Operating Profit,Year
South,5066.04,2021
South,3254.13,2021
South,2880,2021
South,3069.36,2021
South,2606.8,2021
South,1436.16,2021
South,3999.43,2021
South,3183.04,2021
South,3069.36,2021
South,4872,2021
South,4772.04,2021
South,3054.39,2021
South,7079.41,2021
South,6148,2021
South,6732,2021
South,6237,2021
South,5551.74,2021
South,3500,2021
South,10156.5,2021
South,1904,2021
South,878.08,2021
South,748.8,2021
South,271.89,2021
Midwest,677.25,2021
Midwest,1327.36,2021
Midwest,2056.32,2021
Midwest,627,2021
Midwest,540.5,2021
Midwest,203,2021
Midwest,622.79,2021
Midwest,1190.4,2021
Midwest,2503.44,2021
Midwest,466.44,2021
Midwest,565.5,2021
Midwest,0,2021
Midwest,274.95,2021
Midwest,857.66,2021
Midwest,2114.7,2021
Midwest,331.2,2021
Midwest,217.35,2021
Midwest,0,2021
Midwest,120.96,2021
Midwest,822.12,2021
Midwest,2803.68,2021
Midwest,627,2021
Midwest,460.8,2021
Midwest,126.14,2021
Midwest,275.08,2021
Midwest,1296.42,2021
Midwest,2289.6,2021
Midwest,720,2021
Midwest,558.9,2021
Midwest,568.62,2021
Midwest,882,2021
Midwest,2582.3,2021
Midwest,3618.45,2021
Midwest,1348.65,2021
Midwest,963.9,2021
Midwest,789.36,2021
Midwest,883.96,2021
Midwest,2809.17,2021
Midwest,3150.85,2021
Midwest,1646.4,2021
Midwest,898.56,2021
Midwest,562.02,2021
Midwest,479.52,2021
Midwest,1821.6,2021
Midwest,2298.24,2021
Midwest,850.08,2021
Midwest,216,2021
Midwest,227.24,2021
Midwest,292.32,2021
Midwest,822.12,2021
Midwest,1827.36,2021
Midwest,546.94,2021
Midwest,203,2021
Midwest,107.59,2021
Midwest,124.32,2021
Midwest,1053.36,2021
Midwest,1678.32,2021
Midwest,546.94,2021
Midwest,340.75,2021
Midwest,534.6,2021
Midwest,583.2,2021
Midwest,1905.88,2021
Midwest,2866.5,2021
Midwest,1134,2021
Midwest,1146.6,2021
Midwest,794.2,2021
Midwest,842.4,2021
Midwest,2176.2,2021
Midwest,2044.21,2021
Midwest,3069.36,2021
Midwest,2125.2,2021
Midwest,2914.56,2021
South,1562.88,2021
South,3091.2,2021
South,2021.76,2021
South,3100.68,2021
South,2129.92,2021
South,1944.32,2021
South,1240.32,2021
South,2785.86,2021
South,2510.2,2021
South,3722.4,2021
South,1832.22,2021
South,2356.2,2021
South,1350.5,2021
South,2652,2021
South,2148.9,2021
South,2082.78,2021
South,982.94,2021
South,1342.44,2021
South,902.06,2021
South,2235,2021
South,1077.93,2021
South,2118.69,2021
South,1453.2,2021
South,3121.2,2021
South,3175.2,2021
South,6284.88,2021
South,4800.95,2021
South,5570.32,2021
South,4906.44,2021
South,5092.2,2021
South,3907.75,2021
South,8820,2021
South,5800.96,2021
South,6742.4,2021
South,6560.82,2021
South,5632.88,2021
South,3419.1,2021
South,10752,2021
South,5215.5,2021
South,7098,2021
South,8200.8,2021
South,3886.54,2021
South,3628.5,2021
South,8268.26,2021
South,5355,2021
South,4536,2021
South,6987.96,2021
South,3912.1,2021
South,2056.56,2021
South,4273.5,2021
South,2279.4,2021
South,2886.66,2021
South,2380.8,2021
South,2125.76,2021
South,1357.2,2021
South,3861,2021
South,1946.88,2021
South,1958.71,2021
South,3962.88,2021
South,4207.72,2021
South,3143.52,2021
South,8317.12,2021
South,8220.24,2021
South,8352,2021
South,6944,2021
South,6756.75,2021
South,4709.6,2021
South,11043.2,2021
South,2223,2021
South,1311,2021
South,917.28,2021
South,390.32,2021
Northeast,769.86,2021
Northeast,1343.68,2021
Northeast,2606.8,2021
Northeast,803.7,2021
Northeast,922.2,2021
Northeast,271.32,2021
Northeast,807.3,2021
Northeast,1188.81,2021
Northeast,2426.97,2021
Northeast,879.06,2021
Northeast,772.2,2021
Northeast,166.4,2021
Northeast,511.56,2021
Northeast,990,2021
Northeast,2166.72,2021
Northeast,765.16,2021
Northeast,641.52,2021
Northeast,277.2,2021
Northeast,357.2,2021
Northeast,1253.07,2021
Northeast,3369.6,2021
Northeast,1440,2021
Northeast,1065.96,2021
Northeast,557.6,2021
Northeast,792.54,2021
Northeast,2136.96,2021
Northeast,4010.04,2021
Northeast,1811.04,2021
Northeast,1242.36,2021
Northeast,878.22,2021
Northeast,954,2021
Northeast,2427.6,2021
Northeast,3573.57,2021
Northeast,1854.72,2021
Northeast,1489.95,2021
Northeast,775.72,2021
Northeast,1208.4,2021
Northeast,3539.16,2021
Northeast,3381,2021
Northeast,2072.7,2021
Northeast,1394,2021
Northeast,857.31,2021
Northeast,819.18,2021
Northeast,2653.56,2021
Northeast,3103.68,2021
Northeast,1513.4,2021
Northeast,856.9,2021
Northeast,680.4,2021
Northeast,692.64,2021
Northeast,1748.76,2021
Northeast,3300,2021
Northeast,1561.14,2021
Northeast,886.6,2021
Northeast,520,2021
Northeast,625.86,2021
Northeast,2018.24,2021
Northeast,2977.24,2021
Northeast,1352,2021
Northeast,1487.2,2021
Northeast,1068.12,2021
Northeast,885.6,2021
Northeast,2279.34,2021
Northeast,4106.88,2021
Northeast,1961,2021
Northeast,1768,2021
Northeast,1118,2021
Northeast,1166.4,2021
Northeast,2742.75,2021
Northeast,1131.9,2021
Northeast,1474.77,2021
Northeast,1737.2,2021
Northeast,989.43,2021
West,1790.88,2021
West,4146.81,2021
West,1653.6,2021
West,1225.07,2021
West,879.06,2021
West,1710,2021
West,2333.76,2021
West,3973.41,2021
West,1690,2021
West,1046.73,2021
West,670.32,2021
West,1322.88,2021
West,1526.4,2021
West,3254.04,2021
West,1525,2021
West,1073.6,2021
West,765.16,2021
West,849.52,2021
West,1811.04,2021
West,4720,2021
West,1814.4,2021
West,1780.8,2021
West,1220.94,2021
West,1625.64,2021
West,2747,2021
West,5129.46,2021
West,3080,2021
West,1545.48,2021
West,1717.2,2021
West,1814.4,2021
West,3545.64,2021
West,5274.36,2021
West,3078.03,2021
West,1946.16,2021
West,1453.5,2021
West,2164.89,2021
West,3919.5,2021
West,4327.65,2021
West,2671.2,2021
West,1982.88,2021
West,1441.6,2021
West,1531.4,2021
West,2926.56,2021
West,4024.32,2021
West,2402.4,2021
West,1121,2021
West,1092,2021
West,1488,2021
West,2204.16,2021
West,3611.48,2021
West,2217.6,2021
West,1085.6,2021
West,892.08,2021
West,1093.4,2021
West,2423.6,2021
West,4014.72,2021
West,2198.34,2021
West,2139.93,2021
West,2120.4,2021
West,2004.45,2021
West,3139.08,2021
West,5642.82,2021
West,3158.4,2021
West,1366.86,2021
West,1546.71,2021
West,1667.88,2021
West,842.8,2021
West,634.8,2021
West,2789.64,2021
West,1698.84,2021
West,1317.12,2021
West,1488.96,2021
West,895.44,2021
West,535.8,2021
West,2468.4,2021
West,2376,2021
West,1523.34,2021
West,2245.23,2021
West,1291.68,2021
West,514.8,2021
West,2337.5,2021
West,2761.2,2021
West,1729.35,2021
West,2074.8,2021
West,1226.4,2021
West,589.68,2021
West,3102,2021
West,2981.46,2021
West,1875.72,2021
West,2195.2,2021
West,1664,2021
West,708.4,2021
West,5426.85,2021
West,5628,2021
West,3481.92,2021
West,4600.8,2021
West,3739.96,2021
West,2191.2,2021
West,8524.36,2021
West,5695.04,2021
West,5012.28,2021
West,4266,2021
West,3796,2021
West,3576,2021
West,7687.68,2021
West,6138.3,2021
West,5262.52,2021
West,4043.52,2021
West,3615.32,2021
West,2738.61,2021
West,3358.08,2021
West,3325.68,2021
West,3392.73,2021
West,2620.8,2021
West,2108,2021
West,1938.3,2021
West,3116.4,2021
West,2579.2,2021
West,2525.4,2021
West,1705.2,2021
West,1535.5,2021
West,1234.8,2021
West,2448,2021
West,2981.46,2021
West,3010.56,2021
West,2460,2021
West,2433.6,2021
West,2813.7,2021
West,5969.6,2021
West,5140.8,2021
West,4204.2,2021
West,3496.5,2021
West,3704.75,2021
West,2795.52,2021
West,6319,2021
West,1879.1,2021
West,2066.4,2021
West,2269.35,2021
West,1628.55,2021
West,1101.6,2021
West,3584.84,2021
West,2071.44,2021
West,1903.65,2021
West,2175.6,2021
Southeast,1465.2,2021
Southeast,998.4,2021
Southeast,2944.08,2021
Southeast,3017.6,2021
Southeast,2204,2021
Southeast,2917.55,2021
Southeast,2216.76,2021
Southeast,885.72,2021
Southeast,3272.4,2021
Southeast,3593.52,2021
Southeast,2263.8,2021
Southeast,3247.2,2021
Southeast,1965.6,2021
Southeast,1197.7,2021
Southeast,4708.8,2021
Southeast,3865.7,2021
Southeast,3072,2021
Southeast,3159.45,2021
Southeast,2232.56,2021
Southeast,1131.52,2021
Southeast,6722.78,2021
Southeast,6121.35,2021
Southeast,4547.2,2021
Southeast,7224,2021
Southeast,5012.7,2021
Southeast,3588.48,2021
Southeast,12574.24,2021
Southeast,9531.72,2021
Southeast,7920,2021
Southeast,7151.76,2021
Southeast,6346.8,2021
Southeast,5553.6,2021
Southeast,9383.91,2021
Southeast,7597.71,2021
Southeast,5551.7,2021
Southeast,6339.06,2021
Southeast,4624.62,2021
Southeast,3280.42,2021
Southeast,4087.26,2021
Southeast,3248,2021
Southeast,2997,2021
Southeast,1822.5,2021
Southeast,1544.4,2021
Southeast,1468.16,2021
Southeast,2103.75,2021
Southeast,2068,2021
Southeast,3228.48,2021
Southeast,2525.6,2021
Southeast,2362.83,2021
Southeast,1792.42,2021
Southeast,3920.8,2021
Southeast,3515.2,2021
Southeast,3591,2021
Southeast,3194.31,2021
Southeast,4128,2021
Southeast,2864.4,2021
Southeast,8219.88,2021
Southeast,6220.8,2021
Southeast,5740,2021
Southeast,5220,2021
Southeast,5756.4,2021
Southeast,4424.7,2021
Southeast,7464.6,2021
Southeast,5750.25,2021
Southeast,3908.52,2021
Southeast,2055.04,2021
Southeast,2199.65,2021
Southeast,3786.75,2021
Southeast,5033.6,2021
Southeast,5662.8,2021
Southeast,2840.04,2021
Southeast,2124.54,2021
Northeast,2066.82,2021
Northeast,3542,2021
Northeast,4892.16,2021
Northeast,6541.92,2021
Northeast,3339.6,2021
Northeast,1912.68,2021
Northeast,1694.94,2021
Northeast,3323.67,2021
Northeast,4153.8,2021
Northeast,5832.96,2021
Northeast,2844.45,2021
Northeast,1860.48,2021
Northeast,2047.95,2021
Northeast,2914,2021
Northeast,4157.4,2021
Northeast,7830,2021
Northeast,4010.51,2021
Northeast,2822.4,2021
Northeast,2444,2021
Northeast,3759.28,2021
Northeast,6281.73,2021
Northeast,8689.52,2021
Northeast,4536,2021
Northeast,2736,2021
Northeast,2892.96,2021
Northeast,4557,2021
Northeast,7743.18,2021
Northeast,8015.15,2021
Northeast,4939.2,2021
Northeast,3016.65,2021
Northeast,3418.5,2021
Northeast,4791.36,2021
Northeast,8322.6,2021
Northeast,8680,2021
Northeast,5197.5,2021
Northeast,3451.68,2021
Northeast,2460,2021
Northeast,3719.04,2021
Northeast,7194,2021
Northeast,7021,2021
Northeast,3520.8,2021
Northeast,1980.3,2021
Northeast,2471.48,2021
Northeast,3206.88,2021
Northeast,5522.4,2021
Northeast,6757.92,2021
Northeast,3300.96,2021
Northeast,2520.8,2021
Northeast,2490.75,2021
Northeast,4159.5,2021
Northeast,6190.08,2021
Northeast,6683.6,2021
Northeast,3889.62,2021
Northeast,2381.4,2021
Northeast,2707.2,2021
Northeast,4296.6,2021
Northeast,7659.52,2021
Northeast,8383.9,2021
Northeast,4309.5,2021
Northeast,3305.64,2021
Northeast,3431.7,2021
Northeast,4278,2021
Northeast,8037.12,2021
Northeast,5307.12,2021
Northeast,2737.8,2021
Northeast,2338.56,2021
Northeast,2093.38,2021
Northeast,3197.25,2021
Northeast,2371.2,2021
Northeast,5371.66,2021
Northeast,2199.65,2021
Northeast,2032.03,2021
West,1889.28,2021
West,2794.15,2021
West,2578.68,2021
West,5608.8,2021
West,2132.68,2021
West,1810.35,2021
West,1737.12,2021
West,2664.9,2021
West,2258.85,2021
West,5029.44,2021
West,2457,2021
West,1867.6,2021
West,1845.69,2021
West,2092.44,2021
West,1877.4,2021
West,7195.5,2021
West,2492.8,2021
West,2770.95,2021
West,2554.5,2021
West,2513.7,2021
West,3244.8,2021
West,7158.06,2021
West,2892.96,2021
West,2240.1,2021
West,2500.4,2021
West,2910.6,2021
West,3015.5,2021
West,7004.16,2021
West,3083.96,2021
West,2717.76,2021
West,2749.5,2021
West,2761.92,2021
West,3598.56,2021
West,7670.4,2021
West,2873.69,2021
West,2445.3,2021
West,2737.14,2021
West,2697.8,2021
West,4076.8,2021
West,6389.76,2021
West,2838,2021
West,2394.76,2021
West,2513.7,2021
West,2580,2021
West,3619.2,2021
West,6464,2021
West,3062.4,2021
West,2415,2021
West,2244.34,2021
West,3041.28,2021
West,3052.5,2021
West,7047.94,2021
West,3016.02,2021
West,3066,2021
West,2778.3,2021
West,2990.13,2021
West,3453.45,2021
West,7105.28,2021
West,3030.72,2021
West,3339.6,2021
West,2910.6,2021
West,3523.5,2021
West,3507.84,2021
West,1213.94,2021
West,1738.8,2021
West,1597.05,2021
West,964.44,2021
West,963.9,2021
West,1983.6,2021
West,1403.46,2021
West,1701,2021
West,1544.4,2021
Southeast,1102,2021
Southeast,877.8,2021
Southeast,1323.54,2021
Southeast,2553.98,2021
Southeast,1797.75,2021
Southeast,2271.36,2021
Southeast,1435.2,2021
Southeast,795.6,2021
Southeast,1605.24,2021
Southeast,3095.04,2021
Southeast,1954.08,2021
Southeast,2374.05,2021
Southeast,1105.44,2021
Southeast,874.65,2021
Southeast,2196.48,2021
Southeast,2645,2021
Southeast,2249.1,2021
Southeast,2200,2021
Southeast,1621.5,2021
Southeast,1164.24,2021
Southeast,3660.16,2021
Southeast,5804.03,2021
Southeast,5019.52,2021
Southeast,6832.8,2021
Southeast,5009.76,2021
Southeast,4296.24,2021
Southeast,6988.8,2021
Southeast,10072.5,2021
Southeast,8221.5,2021
Southeast,7043.4,2021
Southeast,5620.28,2021
Southeast,7573.5,2021
Southeast,6912,2021
Southeast,8964,2021
Southeast,7368.96,2021
Southeast,6259.68,2021
Southeast,3589.74,2021
Southeast,3459.84,2021
Southeast,2299.5,2021
Southeast,2599,2021
Southeast,2702.96,2021
Southeast,1435.85,2021
Southeast,1190.7,2021
Southeast,1624,2021
Southeast,1264.2,2021
Southeast,1744.2,2021
Southeast,3548.58,2021
Southeast,2010.2,2021
Southeast,1968.82,2021
Southeast,2489.94,2021
Southeast,2647.92,2021
Southeast,3059.7,2021
Southeast,3892.07,2021
Southeast,2848.32,2021
Southeast,2820.48,2021
Southeast,4456.65,2021
Southeast,4410.4,2021
Southeast,6345,2021
Southeast,7492.5,2021
Southeast,4730.88,2021
Southeast,5360,2021
Southeast,4883.76,2021
Southeast,5289,2021
Southeast,4210.22,2021
Southeast,2670.36,2021
Southeast,1370.8,2021
Southeast,1682,2021
Southeast,2727.92,2021
Southeast,3096.72,2021
Southeast,4284,2021
Southeast,2007.72,2021
Southeast,1483.5,2021
Midwest,1495.48,2021
Midwest,2841.3,2021
Midwest,3051.18,2021
Midwest,4479.84,2021
Midwest,2177.28,2021
Midwest,1240,2021
Midwest,1266.72,2021
Midwest,2101.84,2021
Midwest,3256.11,2021
Midwest,3475.2,2021
Midwest,2235.54,2021
Midwest,1530.9,2021
Midwest,1604.48,2021
Midwest,2700,2021
Midwest,3880.56,2021
Midwest,6060.96,2021
Midwest,3877.5,2021
Midwest,2340.8,2021
Midwest,2646,2021
Midwest,3417.44,2021
Midwest,5775,2021
Midwest,6641.44,2021
Midwest,4148.28,2021
Midwest,2489.52,2021
Midwest,3261.12,2021
Midwest,4765.2,2021
Midwest,6591,2021
Midwest,7695,2021
Midwest,5108.67,2021
Midwest,3581.1,2021
Midwest,3341.7,2021
Midwest,3938.22,2021
Midwest,8983.8,2021
Midwest,9257.6,2021
Midwest,4875,2021
Midwest,2540.16,2021
Midwest,2172.6,2021
Midwest,3005.1,2021
Midwest,5385.6,2021
Midwest,6138.72,2021
Midwest,3283.38,2021
Midwest,2070.6,2021
Midwest,1820.7,2021
Midwest,2624,2021
Midwest,5397.6,2021
Midwest,6725.25,2021
Midwest,3151.29,2021
Midwest,2047.95,2021
Midwest,2204,2021
Midwest,2956.8,2021
Midwest,4986.8,2021
Midwest,6050.52,2021
Midwest,3349.5,2021
Midwest,2322,2021
Midwest,2772.42,2021
Midwest,4088.7,2021
Midwest,6879.99,2021
Midwest,8555.25,2021
Midwest,4290.88,2021
Midwest,3628.8,2021
Midwest,3179.52,2021
Midwest,4089.8,2021
Midwest,6251.05,2021
Midwest,2106,2021
Midwest,1676.49,2021
Midwest,1051.65,2021
Midwest,960.96,2021
Midwest,1872.78,2021
Midwest,2247.21,2021
Midwest,2797.34,2021
Midwest,1289.68,2021
Midwest,966.15,2021
Midwest,873.6,2021
Midwest,1504.8,2021
Midwest,2116.8,2021
Midwest,3225.24,2021
Midwest,1331.1,2021
Midwest,1005.1,2021
Midwest,771.12,2021
Midwest,1506.75,2021
Midwest,2254.2,2021
Midwest,2471.04,2021
Midwest,952.56,2021
Midwest,732.06,2021
Midwest,621.92,2021
Midwest,1053,2021
Midwest,1793.4,2021
Midwest,3580.2,2021
Midwest,1406.24,2021
Midwest,1160.58,2021
Midwest,1036.75,2021
Midwest,1478.4,2021
Midwest,2835,2021
Midwest,2903.04,2021
Midwest,1130.22,2021
Midwest,1273.51,2021
Midwest,1046.5,2021
Midwest,1744.2,2021
Midwest,3876.6,2021
Midwest,4019.4,2021
Midwest,2016.3,2021
Midwest,1707.52,2021
Midwest,1552.37,2021
Midwest,1704.22,2021
Midwest,4001.6,2021
Midwest,3857,2021
Midwest,2499.64,2021
Midwest,1766.4,2021
Midwest,1201.2,2021
Midwest,1294.38,2021
Midwest,2995.2,2021
Midwest,2784,2021
Midwest,1316,2021
Midwest,514.5,2021
Midwest,615.86,2021
Midwest,832.37,2021
Midwest,1702.4,2021
Midwest,2271.54,2021
Midwest,1092,2021
Midwest,805.92,2021
Midwest,678.5,2021
Midwest,1022.72,2021
Midwest,2140.16,2021
Midwest,2601,2021
Midwest,910.8,2021
Midwest,901.6,2021
Midwest,1052.48,2021
Midwest,1671.84,2021
Midwest,3265.92,2021
Midwest,3475.16,2021
Midwest,1735.68,2021
Midwest,1804.8,2021
Midwest,1555.84,2021
Midwest,1848,2021
Midwest,3612.42,2021
Midwest,2479.4,2021
Midwest,1437.73,2021
Midwest,940.94,2021
Midwest,823.68,2021
Midwest,1519.98,2021
Midwest,2119.68,2021
Midwest,2888.5,2021
Midwest,1139.28,2021
Midwest,724.5,2021
West,826.5,2021
West,1454.4,2021
West,1949.28,2021
West,2533.44,2021
West,1428,2021
West,1008,2021
West,889.87,2021
West,1425,2021
West,1856,2021
West,2443.5,2021
West,1057.5,2021
West,631.12,2021
West,667.8,2021
West,1123.32,2021
West,1612.8,2021
West,2839.68,2021
West,1435.21,2021
West,1225,2021
West,910.8,2021
West,1462.5,2021
West,3432,2021
West,2598.96,2021
West,1317.12,2021
West,1070.65,2021
West,1046.52,2021
West,1652.4,2021
West,3420,2021
West,3960.32,2021
West,2227.2,2021
West,1589.76,2021
West,1322.5,2021
West,1884.16,2021
West,3705,2021
West,3349.5,2021
West,2093.38,2021
West,1605.73,2021
West,1017.07,2021
West,1400.7,2021
West,2918.4,2021
West,2548.52,2021
West,1262.7,2021
West,409.5,2021
West,448.8,2021
West,836,2021
West,1843.2,2021
West,2470.44,2021
West,950,2021
West,809.97,2021
West,752.4,2021
West,1203.5,2021
West,2063.36,2021
West,2160.5,2021
West,993.6,2021
West,848.16,2021
West,1094.97,2021
West,1739.01,2021
West,3158.35,2021
West,4354.35,2021
West,1989.4,2021
West,1540.19,2021
West,1542.24,2021
West,2128,2021
West,3202.5,2021
West,1270.08,2021
West,2006.55,2021
West,1965.6,2021
West,1040.52,2021
West,1016.4,2021
West,1811.16,2021
West,1526.85,2021
West,1703.52,2021
West,1425.6,2021
West,1085.76,2021
West,829.92,2021
West,1258,2021
West,2383.36,2021
West,1836,2021
West,2138.4,2021
West,1528.8,2021
West,744.12,2021
West,1790.46,2021
West,2909.04,2021
West,2196.18,2021
West,2244,2021
West,1291.5,2021
West,864,2021
West,2230.2,2021
West,3132,2021
West,2415,2021
West,2375,2021
West,1952.16,2021
West,992.2,2021
West,3839.4,2021
West,5622.75,2021
West,5134.22,2021
West,6781.32,2021
West,5846,2021
West,4922.64,2021
West,8079.75,2021
West,9669.6,2021
West,7830.2,2021
West,6588.46,2021
West,6494.4,2021
West,6552,2021
West,6111,2021
West,7776,2021
West,8676.92,2021
West,6497.4,2021
West,3722.32,2021
West,4409.6,2021
West,2216.28,2021
West,2525.4,2021
West,2862.12,2021
West,1653.75,2021
West,1172.08,2021
West,1813.66,2021
West,1257.06,2021
West,1821.72,2021
West,3266,2021
West,2051.14,2021
West,1710.72,2021
West,2065.5,2021
West,2618.7,2021
West,3501.52,2021
West,4680,2021
West,2688,2021
West,3073.26,2021
West,4075.92,2021
West,4756.08,2021
West,5504.64,2021
West,7377.12,2021
West,4974.75,2021
West,4311.45,2021
West,4788,2021
West,5328.4,2021
West,1683,2021
West,2268,2021
West,2600.64,2021
West,1533.4,2021
West,1574.12,2021
West,2400.96,2021
West,2448.6,2021
West,2425.56,2021
West,2558.4,2021
South,1766.6,2021
South,1468.8,2021
South,2217.6,2021
South,3298.68,2021
South,2833.05,2021
South,3572.8,2021
South,2310,2021
South,1310.4,2021
South,1752.75,2021
South,3544.32,2021
South,2288,2021
South,2784.6,2021
South,1529.58,2021
South,1299.03,2021
South,2887.5,2021
South,3646.4,2021
South,2444,2021
South,2798.88,2021
South,1907.4,2021
South,1380.6,2021
South,4433.85,2021
South,7335.84,2021
South,7098,2021
South,9266.95,2021
South,7261.1,2021
South,6135.48,2021
South,9360,2021
South,12306.6,2021
South,10271.8,2021
South,9525.6,2021
South,7801.92,2021
South,9427.32,2021
South,8058.72,2021
South,11184.3,2021
South,9385.53,2021
South,7276.5,2021
South,5020.16,2021
South,5210.88,2021
South,2778.3,2021
South,3429.25,2021
South,2932.5,2021
South,1744.08,2021
South,1317.33,2021
South,2159.85,2021
South,1462.5,2021
South,2056.32,2021
South,3836.25,2021
South,2100,2021
South,1890,2021
South,2634.35,2021
South,2538,2021
South,3666,2021
South,4586.4,2021
South,2707.12,2021
South,3000,2021
South,4450.6,2021
South,6765.12,2021
South,8611.2,2021
South,7776,2021
South,5812.56,2021
South,6065.28,2021
South,6230.36,2021
South,6851.25,2021
South,1486.94,2021
South,2469.6,2021
South,1332.8,2021
South,2326.17,2021
South,1132.2,2021
South,2917.2,2021
South,1499.6,2021
South,2338.56,2021
South,1784.32,2021
West,1883.52,2021
West,955.5,2021
West,2449.7,2021
West,1965.6,2021
West,2798.64,2021
West,1550.36,2021
West,2009.7,2021
West,1248.75,2021
West,2488.2,2021
West,1741.35,2021
West,2714.4,2021
West,1556.64,2021
West,1802.35,2021
West,1052.64,2021
West,2357.04,2021
West,1827,2021
West,2634.24,2021
West,1805.27,2021
West,2359.5,2021
West,2256,2021
West,5768.28,2021
West,4013.1,2021
West,4151.04,2021
West,3925.44,2021
West,4049.76,2021
West,2616.12,2021
West,7750.05,2021
West,5208,2021
West,5462.08,2021
West,6097.3,2021
West,4120.96,2021
West,3332.64,2021
West,9185.28,2021
West,5313,2021
West,5477.55,2021
West,6095,2021
West,3868.8,2021
West,3181.36,2021
West,7197.12,2021
West,4400,2021
West,4888,2021
West,5299.84,2021
West,4019.4,2021
West,2392,2021
West,5942.23,2021
West,3066.12,2021
West,3456.54,2021
West,2739.21,2021
West,2888.6,2021
West,1397.76,2021
West,3936.24,2021
West,3303.3,2021
West,3144.96,2021
West,4698,2021
West,4018.68,2021
West,2862,2021
West,6880.23,2021
West,6794.28,2021
West,5755.86,2021
West,5125.12,2021
West,5445.7,2021
West,3258.5,2021
West,8114.4,2021
West,1656.48,2021
West,2000.22,2021
West,1921.78,2021
West,1345.96,2021
West,1190.7,2021
West,1398.6,2021
West,2073.5,2021
West,2318.76,2021
West,1875.3,2021
West,1149.12,2021
West,813.12,2021
West,1203.84,2021
West,2521.55,2021
West,2508,2021
West,2229.5,2021
West,1470.16,2021
West,686.34,2021
West,1654.4,2021
West,2808,2021
West,2385,2021
West,2550,2021
West,1725,2021
West,819,2021
West,2267.28,2021
West,3247.23,2021
West,3234.06,2021
West,2820,2021
West,2205,2021
West,1212.78,2021
West,2257.92,2021
West,3669.12,2021
West,3659.76,2021
West,3167.1,2021
West,2185,2021
West,1456.56,2021
West,3525.21,2021
West,4705.96,2021
West,3621,2021
West,3188.01,2021
West,2181.6,2021
West,2862.08,2021
West,3131.58,2021
West,4075,2021
West,4588.5,2021
West,2989.98,2021
West,2853.76,2021
West,2806.04,2021
West,2444,2021
West,3355.03,2021
West,3839.85,2021
West,2476.8,2021
West,2177.51,2021
West,2494.8,2021
West,2465.68,2021
West,2656.8,2021
West,3611.95,2021
West,1921.92,2021
West,1896.3,2021
West,1462.8,2021
West,1808.8,2021
West,2664.9,2021
West,3516.24,2021
West,2125.2,2021
West,1934.52,2021
West,1890.51,2021
West,2258.85,2021
West,3663.44,2021
West,4630.5,2021
West,2538.72,2021
West,2277,2021
West,1967.68,2021
West,2897.1,2021
West,2150.61,2021
West,3071.88,2021
West,2666.16,2021
West,1790.95,2021
West,1476,2021
West,1935.36,2021
West,2376.99,2021
West,2565.2,2021
West,2093.46,2021
West,1559.18,2021
West,1069.2,2021
West,1620.32,2021
West,3630,2021
West,3027.36,2021
West,2853.76,2021
West,1909,2021
West,1253.45,2021
West,1862,2021
West,3534.3,2021
West,2891,2021
West,3190,2021
West,2161.08,2021
West,1331.68,2021
West,2648.22,2021
West,3442.5,2021
West,3283.38,2021
West,3316.32,2021
West,2134.86,2021
West,1528.8,2021
West,3094.65,2021
West,5066.88,2021
West,4324.32,2021
West,4023,2021
West,2575.8,2021
West,2094.96,2021
West,4315.68,2021
West,5152.14,2021
West,5443.2,2021
West,4454.4,2021
West,3280.5,2021
West,3553.95,2021
West,3670.8,2021
West,4900,2021
West,5491.2,2021
West,3788.56,2021
West,3696.55,2021
West,3323.2,2021
West,3351.6,2021
West,3594.15,2021
West,4057.56,2021
West,3091.66,2021
West,2832.69,2021
West,2397.6,2021
West,2824.92,2021
West,3960,2021
West,3948.5,2021
West,2368.8,2021
West,2141.3,2021
West,2242.24,2021
West,2641.8,2021
West,4547.2,2021
West,4779,2021
West,3032.64,2021
West,2972.75,2021
West,3231.8,2021
West,3931.2,2021
West,5313,2021
West,5551,2021
West,3758.3,2021
West,3668.5,2021
West,3427.2,2021
West,3301.2,2021
West,1937.49,2021
West,2685.15,2021
West,2154.6,2021
West,1462.5,2021
West,1162.35,2021
West,1642.68,2021
West,2228.65,2021
West,2279.2,2021
West,1924,2021
Southeast,1179.36,2021
Southeast,1003.68,2021
Southeast,1305.36,2021
Southeast,2534.5,2021
Southeast,2462.38,2021
Southeast,2713.13,2021
Southeast,1784.12,2021
Southeast,934.83,2021
Southeast,1641.6,2021
Southeast,3258.9,2021
Southeast,2244,2021
Southeast,2350,2021
Southeast,1821.6,2021
Southeast,1322.88,2021
Southeast,2646,2021
Southeast,4060.8,2021
Southeast,2920.32,2021
Southeast,3198,2021
Southeast,2309.58,2021
Southeast,1344,2021
Southeast,3072,2021
Southeast,4290.88,2021
Southeast,4048.38,2021
Southeast,3544.32,2021
Southeast,2998.8,2021
Southeast,1762.56,2021
Southeast,3517.5,2021
Southeast,4606,2021
Southeast,4499.73,2021
Southeast,3425,2021
Southeast,3002.88,2021
Southeast,3576.96,2021
Southeast,3640.78,2021
Southeast,4919.46,2021
Southeast,5278,2021
Southeast,3726,2021
Southeast,3114.28,2021
Southeast,3628.8,2021
Southeast,2832.2,2021
Southeast,4179.6,2021
Southeast,4032.6,2021
Southeast,2664.9,2021
